dA 2,dA 3,dA 4,dA 5,dA 6,dA 7,dA 8,dA 9,dA 10,dA 11,dA 12,dA 13,dA 14,dA 15,dA 16,dA 17,dA 18,dA 19,dA 20,dA 21,dA 22,dA 23,dA 24,dA 25,dA 26,dA 27,dA 28,dA 29,dA 30,dA 31,dA 32,dA 33,dA 34,dA 35,dA 36,dA 37,dA 38,dA 39,dA 40,dA 41,dA 42,dA 43,dA 44,dA 45,dA 46,dA 47,dA 48,dA 49,dA 50,dA 51,dA 52,dA 53,dA 54,dA 55,dA 56,dA 57,dA 58,dA 59,dA 60,dA 61,dA 62,dA 63,dA 64,dA 65,dA 66,dA 67,dA 68,dA 69,dA 70,dA 71,dA 72,dA 73,dA 74,dA 75,dA 76,dA 77,dA 78,dA 79,dA 80,dA 81,dA 82,dA 83,dA 84,dA 85,dA 86,dA 87,dA 88,dA 89,dA 90,dA 91,dA 92,dA 93,dA 94,dA 95,dA 96,dA 97,dA 98,dA 99,dA 100,dA 101,dA 102,dA 103,dA 104,dA 105,dA 106,dA 107,dA 108,dA 109,dA 110,dA 111,dA 112,dA 113,dA 114,dA 115,dA 116,dA 117,dA 118,dA 119,dA 120,dA 121,dA 122,dA 123,dA 124,dA 125,dA 126,dA 127,dA 128,dA 129,dA 130,dA 131,dA 132,dA 133,dA 134,dA 135,dA 136,dA 137,dA 138,dA 139,dA 140,dA 141,dA 142,dA 143,dA 144,dA 145,dA 146,dA 147,dA 148,dA 149,dA 150,dA 151,dA 152,dA 153,dA 154,dA 155,dA 156,dA 157,dA 158,dA 159,dA 160,dA 161,dA 162,dA 163,dA 164,dA 165,dA 166,dA 167,dA 168,dA 169,dA 170,dA 171,dA 172,dA 173,dA 174,dA 175,dA 176,dA 177,dA 178,dA 179,dA 180,dA 181,dA 182,dA 183,dA 184,dA 185,dA 186,dA 187,dA 188,dA 189,dA 190,dA 191,dA 192,dA 193,dA 194,dA 195,dA 196,dA 197,dA 198,dA 199,dA 200,dA 201,dA 202,dA 203,dA 204,dA 205,dA 206,dA 207,dA 208,dA 209,dA 210,dA 211,dA 212,dA 213,dA 214,dA 215,dA 216,dA 217,dA 218,dA 219,dA 220,dA 221,dA 222,dA 223,label
0.016815,0.00135,-0.017459,-0.011953,-0.005251,-0.002148,-0.007845,-0.00492,-0.00078,0.001964,-0.002434,-0.005619,-0.002396,-0.002325,-0.007468,-0.004646,0.005198,0.005806,0.000796,-0.008098,-0.008717,0.000287,0.003869,0.009339,0.008896,-0.007198,-0.012979,-0.008014,-0.006771,-0.003519,0.001037,-0.000021,0.000141,0.003157,0.018597,0.033441,0.014797,-0.021286,-0.024545,-0.003318,0.004923,0.018414,0.022718,0.00199,-0.005543,0.004225,0.00931,0.008285,0.006379,0.006107,0.003451,0.002612,0.006561,0.009613,0.011064,0.015177,0.025683,0.041971,0.048788,0.030663,0.016318,0.039676,0.036916,-0.028296,-0.065468,-0.029728,0.007773,0.017464,0.019332,0.000302,-0.010285,0.007146,0.000821,-0.024328,-0.02939,-0.024573,-0.021301,-0.019511,-0.012781,-0.00083,-0.005033,-0.025373,-0.024024,-0.009896,-0.006222,-0.005227,-0.005222,-0.006026,-0.007793,-0.008932,-0.008663,-0.008193,-0.006955,-0.005163,-0.004045,-0.004087,-0.006067,-0.006518,-0.004461,-0.002999,-0.001768,-0.001049,-0.000022,0.001282,0.002736,0.005589,0.009476,0.013428,0.018693,0.023397,0.026308,0.028683,0.027977,0.026228,0.024925,0.022728,0.02118,0.02028,0.017952,0.016271,0.01518,0.012654,0.009996,0.008033,0.006563,0.00415,0.003111,0.002969,0.002387,0.001742,0.000058,-0.001359,-0.001725,0.003514,0.036552,0.060865,0.019193,-0.039513,-0.051865,-0.024625,-0.003903,-0.001186,0.000189,0.001582,0.002172,0.002042,0.002925,0.003901,0.005188,0.006519,0.007091,0.015541,0.104494,0.305839,0.257526,-0.004166,-0.232583,-0.277708,-0.122454,-0.039149,-0.015066,-0.008313,-0.005978,-0.003382,-0.001235,-0.000665,-0.001089,-0.00064,-0.000632,-0.000365,0.001222,0.000872,-0.00114,-0.002273,-0.001584,-0.000837,-0.000084,0.000482,0.000086,-0.000148,-0.000088,-0.000172,-0.000099,-0.000532,-0.001074,-0.001311,-0.000929,0.000194,0.001286,-0.000393,-0.001419,0.000244,-0.001917,-0.001935,0.00013,-0.001285,-0.000425,0.000031,-0.001446,-0.000735,0.000348,-0.001375,-0.004283,-0.004419,-0.002547,-0.001158,-0.000975,-0.001971,-0.001815,-0.000232,-0.000463,0.00013,0.00142,-0.000035,0.003197,0.002117,0.000654,0.004503,0.001634,-0.003473,-0.001618,0.00191,1
0.009521,0.003507,-0.001517,0.002701,-0.007516,-0.008446,-0.004784,-0.002027,0.004194,0.00662,0.002357,-0.000569,0.005097,0.003476,-0.011416,-0.011679,0.012101,0.023252,0.001101,-0.026012,-0.021137,0.000123,0.018805,0.048998,0.033609,-0.031876,-0.041193,-0.013684,-0.015254,-0.014614,-0.000312,0.003593,0.005071,0.011852,0.060898,0.107654,0.046243,-0.074106,-0.088294,-0.018032,0.012497,0.039716,0.043713,-0.007582,-0.027122,-0.003015,0.007588,0.007756,0.006443,0.005022,0.004583,0.004842,0.009156,0.015448,0.01939,0.026327,0.044345,0.075056,0.091425,0.063641,0.046127,0.097159,0.087334,-0.034912,-0.098334,-0.032896,0.03764,0.060535,0.067483,0.026605,-0.00078,0.022849,0.000386,-0.050278,-0.059858,-0.0516,-0.042534,-0.034653,-0.016645,0.015386,0.000808,-0.060399,-0.058446,-0.021722,-0.014554,-0.012443,-0.010859,-0.010669,-0.010832,-0.010455,-0.009224,-0.007848,-0.007866,-0.006936,-0.005112,-0.005234,-0.007525,-0.006677,-0.003528,-0.000874,-0.000553,-0.002505,-0.00456,-0.005535,-0.004567,-0.001555,0.001622,0.002872,0.003416,0.003798,0.003294,0.003997,0.004463,0.003957,0.003998,0.00329,0.002961,0.003079,0.002191,0.001878,0.001862,0.001772,0.001121,0.000233,0.000265,0,-0.000146,0.000005,0.000431,0.000744,-0.000006,-0.001508,-0.001632,0.003296,0.03099,0.051683,0.017261,-0.033438,-0.04392,-0.019688,-0.002529,0.0001,0.000697,0.001218,0.002565,0.002745,0.003257,0.003305,0.004274,0.0058,0.006981,0.015122,0.09626,0.285291,0.247828,-0.009866,-0.225515,-0.252417,-0.110059,-0.034543,-0.013966,-0.007494,-0.004512,-0.002715,-0.000559,-0.000708,-0.0007,0.000739,-0.000796,-0.000001,0.002157,0.00091,-0.001192,-0.002169,-0.000914,0.000105,0.000295,-0.000235,-0.000617,0.000188,0.00125,0.000763,0.000069,-0.000229,-0.000979,-0.001256,-0.000475,0.000406,0.001803,-0.000078,-0.001557,0.000269,-0.000505,-0.001098,-0.001014,-0.000817,-0.000065,-0.000708,-0.000933,0.000712,-0.000962,-0.003405,-0.005157,-0.003404,-0.002968,-0.001476,0.002103,-0.001605,-0.001659,0.000455,-0.000929,-0.001307,0.000009,0.000238,0.002727,0.002725,0.001498,0.003356,0.00165,-0.001696,-0.003682,-0.002795,1
0.009521,0.003507,-0.001517,0.002701,-0.007516,-0.008446,-0.004784,-0.002027,0.004194,0.00662,0.002357,-0.000569,0.005097,0.003476,-0.011416,-0.011679,0.012101,0.023252,0.001101,-0.026012,-0.021137,0.000123,0.018805,0.048998,0.033609,-0.031876,-0.041193,-0.013684,-0.015254,-0.014614,-0.000312,0.003593,0.005071,0.011852,0.060898,0.107654,0.046243,-0.074106,-0.088294,-0.018032,0.012497,0.039716,0.043713,-0.007582,-0.027122,-0.003015,0.007588,0.007756,0.006443,0.005022,0.004583,0.004842,0.009156,0.015448,0.01939,0.026327,0.044345,0.075056,0.091425,0.063641,0.046127,0.097159,0.087334,-0.034912,-0.098334,-0.032896,0.03764,0.060535,0.067483,0.026605,-0.00078,0.022849,0.000386,-0.050278,-0.059858,-0.0516,-0.042534,-0.034653,-0.016645,0.015386,0.000808,-0.060399,-0.058446,-0.021722,-0.014554,-0.012443,-0.010859,-0.010669,-0.010832,-0.010455,-0.009224,-0.007848,-0.007866,-0.006936,-0.005112,-0.005234,-0.007525,-0.006677,-0.003528,-0.000874,-0.000553,-0.002505,-0.00456,-0.005535,-0.004567,-0.001555,0.001622,0.002872,0.003416,0.003798,0.003294,0.003997,0.004463,0.003957,0.003998,0.00329,0.002961,0.003079,0.002191,0.001878,0.001862,0.001772,0.001121,0.000233,0.000265,0,-0.000146,0.000005,0.000431,0.000744,-0.000006,-0.001508,-0.001632,0.003296,0.03099,0.051683,0.017261,-0.033438,-0.04392,-0.019688,-0.002529,0.0001,0.000697,0.001218,0.002565,0.002745,0.003257,0.003305,0.004274,0.0058,0.006981,0.015122,0.09626,0.285291,0.247828,-0.009866,-0.225515,-0.252417,-0.110059,-0.034543,-0.013966,-0.007494,-0.004512,-0.002715,-0.000559,-0.000708,-0.0007,0.000739,-0.000796,-0.000001,0.002157,0.00091,-0.001192,-0.002169,-0.000914,0.000105,0.000295,-0.000235,-0.000617,0.000188,0.00125,0.000763,0.000069,-0.000229,-0.000979,-0.001256,-0.000475,0.000406,0.001803,-0.000078,-0.001557,0.000269,-0.000505,-0.001098,-0.001014,-0.000817,-0.000065,-0.000708,-0.000933,0.000712,-0.000962,-0.003405,-0.005157,-0.003404,-0.002968,-0.001476,0.002103,-0.001605,-0.001659,0.000455,-0.000929,-0.001307,0.000009,0.000238,0.002727,0.002725,0.001498,0.003356,0.00165,-0.001696,-0.003682,-0.002795,1
-0.002022,-0.003248,-0.012685,-0.000886,-0.000782,-0.010422,-0.01603,0.000484,0.00032,-0.006452,0.004532,0.000754,-0.00243,-0.006328,-0.008607,-0.006729,0.002087,0.006608,-0.000687,-0.012503,-0.011756,-0.000422,0.00302,0.016369,0.014556,-0.011789,-0.017891,-0.010122,-0.006219,-0.005757,-0.00291,-0.000662,-0.000945,0.003678,0.021914,0.040356,0.018487,-0.029431,-0.034752,-0.008378,0.004173,0.016994,0.019773,-0.000909,-0.010087,0.001633,0.007508,0.006537,0.006843,0.005822,0.003662,0.002835,0.003957,0.007394,0.012162,0.018017,0.028427,0.045691,0.052591,0.032586,0.015372,0.038433,0.036602,-0.030057,-0.0669,-0.030777,0.007054,0.017573,0.018156,-0.004014,-0.014335,0.008545,0.005194,-0.021918,-0.029139,-0.025294,-0.021785,-0.019426,-0.012871,-0.000583,-0.004268,-0.025252,-0.024257,-0.010015,-0.00665,-0.005314,-0.0051,-0.006105,-0.006731,-0.007308,-0.007125,-0.006393,-0.005575,-0.004397,-0.003325,-0.003291,-0.004211,-0.00459,-0.003343,-0.001717,-0.001136,-0.000559,-0.000224,0.000072,0.001345,0.003056,0.004629,0.008383,0.012624,0.016277,0.020718,0.024354,0.025676,0.025069,0.02451,0.023445,0.022568,0.022005,0.020557,0.01909,0.016849,0.014437,0.012082,0.009438,0.007534,0.005115,0.003159,0.003017,0.002344,0.00164,0.00116,-0.001586,-0.002046,0.002952,0.037545,0.065774,0.022554,-0.042187,-0.058035,-0.027768,-0.003653,-0.000505,-0.000082,0.00033,0.00162,0.002973,0.003444,0.003159,0.0057,0.00789,0.008002,0.016762,0.11542,0.343024,0.293002,0.000688,-0.254178,-0.313915,-0.147276,-0.047294,-0.018449,-0.010362,-0.006864,-0.00386,-0.001754,-0.001695,-0.001561,-0.001231,-0.001233,-0.000128,0.001807,0.000775,-0.002414,-0.002503,-0.000822,-0.000621,-0.000802,-0.000167,0.000442,-0.000823,-0.000969,-0.000462,-0.000465,-0.000772,-0.000648,-0.000931,-0.000596,-0.000107,-0.000293,-0.000755,-0.000356,-0.000292,-0.000936,-0.000183,-0.000371,-0.000963,-0.000624,-0.000112,-0.001285,-0.000628,0.001224,-0.000799,-0.003491,-0.003751,-0.00215,-0.001342,-0.003259,-0.003676,-0.000832,0.001963,-0.000646,-0.000835,0.002099,0.001903,0.00112,-0.000037,0.000124,0.003589,0.003682,-0.000018,-0.001979,-0.001497,1
0.004874,-0.013667,-0.009989,-0.009065,0.000258,-0.007931,-0.000519,-0.006351,-0.005561,-0.001479,-0.008178,-0.001537,-0.003505,-0.001052,-0.00639,-0.01152,0.005367,0.013749,0.001519,-0.01572,-0.01154,0.000914,0.010348,0.022003,0.011743,-0.017065,-0.019762,-0.010083,-0.012445,-0.007068,0.000157,0.001442,0.002597,0.004129,0.031103,0.060845,0.028321,-0.040114,-0.04948,-0.010682,0.00736,0.028882,0.035414,-0.001865,-0.020325,-0.001747,0.009094,0.006937,0.005983,0.005583,0.005252,0.005504,0.00593,0.013242,0.01959,0.025696,0.041846,0.067595,0.078932,0.051733,0.025149,0.05414,0.053472,-0.02812,-0.073582,-0.029247,0.018174,0.029194,0.027547,-0.006668,-0.020628,0.016388,0.013028,-0.026591,-0.039199,-0.03633,-0.0314,-0.028049,-0.018752,0.001585,-0.004875,-0.041192,-0.041519,-0.017626,-0.010931,-0.009524,-0.009667,-0.011611,-0.013505,-0.015009,-0.015242,-0.013925,-0.011763,-0.009624,-0.007496,-0.006881,-0.009929,-0.011596,-0.008951,-0.005911,-0.004513,-0.002878,-0.001422,0.000364,0.00343,0.00867,0.016269,0.022651,0.026915,0.02845,0.028174,0.026264,0.022373,0.018497,0.015752,0.012936,0.010508,0.009278,0.007581,0.005423,0.004257,0.004481,0.003673,0.002043,0.000534,0.000092,0.000063,-0.000509,0.000757,0.001431,-0.000805,-0.002024,-0.001942,0.003088,0.041276,0.070265,0.025909,-0.042573,-0.062402,-0.030386,-0.003998,-0.000197,0.000111,0.000688,0.002816,0.003795,0.003607,0.004336,0.007841,0.00863,0.008252,0.018731,0.12064,0.3178,0.260191,0.008006,-0.215798,-0.290747,-0.154672,-0.051573,-0.019045,-0.010534,-0.007034,-0.003628,-0.001919,-0.00205,-0.00158,-0.000585,-0.000243,0.000879,0.002683,0.000387,-0.001642,-0.001235,-0.001517,-0.00106,0.000398,-0.000035,-0.000905,0.000755,0.001756,-0.000595,-0.000417,-0.000657,-0.001288,-0.000136,0.000567,0.001936,0.000274,-0.001372,-0.000472,-0.000074,-0.000061,-0.000461,-0.000384,-0.001491,-0.000938,0.001273,0.000441,0.000488,-0.00031,-0.00195,-0.003735,-0.002763,-0.004589,-0.003317,-0.000656,-0.001302,-0.001362,-0.000546,-0.000371,-0.000002,0.001382,0.002412,0.004199,0.003392,0.004123,0.003398,0.002089,0.000384,0.00008,0.000889,1
0.00094,-0.003857,-0.007764,-0.010136,-0.010285,-0.008359,-0.004508,-0.005779,-0.001838,-0.003797,-0.007061,-0.002182,-0.00799,-0.007413,-0.001687,-0.003283,-0.001777,-0.000254,-0.001874,-0.001135,-0.001203,0.001511,-0.000561,-0.004994,-0.001311,0.000564,-0.001061,-0.003188,-0.0039,-0.001199,0.0016,0.000123,-0.002041,-0.00152,0.002312,0.006467,0.004088,-0.002051,-0.000649,0.004699,0.005769,0.01009,0.013651,0.010078,0.008817,0.01169,0.01322,0.011988,0.009342,0.007303,0.006224,0.004495,0.003137,0.00424,0.004887,0.004426,0.006802,0.011392,0.012052,0.005027,-0.002892,0.001347,0.003653,-0.012884,-0.026439,-0.017538,-0.004823,-0.000767,0.002013,-0.000908,-0.005665,-0.001988,-0.001782,-0.00838,-0.010194,-0.008822,-0.007656,-0.007498,-0.006727,-0.004054,-0.004017,-0.008139,-0.008167,-0.004184,-0.002326,-0.001892,-0.002205,-0.003575,-0.004901,-0.00515,-0.00547,-0.005122,-0.004139,-0.003723,-0.002678,-0.001938,-0.002904,-0.003916,-0.002444,-0.000917,-0.001041,-0.000065,0.001476,0.002152,0.002752,0.0041,0.006677,0.010821,0.016781,0.024034,0.03144,0.037016,0.039886,0.039919,0.039062,0.038589,0.037577,0.036522,0.034953,0.032558,0.029709,0.02651,0.02252,0.018247,0.014224,0.011374,0.0096,0.007376,0.006183,0.00468,0.002401,0.001062,0.000201,0.001378,0.009183,0.014283,0.004832,-0.009013,-0.013322,-0.006883,-0.001743,-0.000508,0.000484,0.000377,0.000605,0.000858,0.001242,0.001084,0.001034,0.001113,0.001704,0.004862,0.032168,0.090702,0.079577,0.002732,-0.065824,-0.082805,-0.042456,-0.014711,-0.005829,-0.003168,-0.002471,-0.001296,-0.000578,-0.000481,-0.000155,-0.000082,-0.000478,-0.000596,-0.000204,-0.000727,-0.00052,-0.000213,-0.000861,-0.001308,-0.000253,0.000055,-0.000709,-0.000432,-0.000581,-0.000304,0.000018,-0.001165,-0.00146,-0.000667,-0.000244,0.000395,-0.00031,-0.000867,-0.000843,-0.001105,-0.000797,-0.001017,-0.001841,-0.001095,0.000262,-0.000861,-0.00346,-0.003115,-0.00226,-0.002985,-0.003143,-0.003113,-0.003648,-0.001707,-0.000867,-0.004242,-0.00308,0.000292,-0.000846,-0.0007,-0.000609,-0.000925,0.001135,-0.000654,-0.00185,-0.000916,-0.001689,-0.000834,0.000371,0.000177,0
0.005545,0.004046,-0.001726,-0.006825,-0.004899,-0.00276,-0.009681,-0.009402,-0.001995,0.001399,-0.00203,0.000051,-0.002253,-0.007228,-0.003307,-0.00051,0.002736,0.001545,-0.001687,0.000857,-0.00039,-0.002,-0.00194,-0.001,0.001257,-0.001245,-0.002992,-0.003132,-0.002806,-0.001574,0.002376,0.00041,-0.002335,0.001855,0.004929,0.007729,0.005727,-0.002089,-0.002934,0.004626,0.008322,0.012366,0.01483,0.011447,0.00978,0.010039,0.012446,0.011665,0.008843,0.007495,0.006667,0.004531,0.003723,0.005535,0.005312,0.00413,0.005169,0.009416,0.009756,0.004114,-0.001314,0.003365,0.005069,-0.010486,-0.025015,-0.018368,-0.00536,-0.000724,0.00381,0.005279,-0.00032,-0.005437,-0.007303,-0.009796,-0.009869,-0.007964,-0.007115,-0.007168,-0.006261,-0.003555,-0.0034,-0.007892,-0.008413,-0.004618,-0.002627,-0.001812,-0.002112,-0.00385,-0.005559,-0.005813,-0.006303,-0.006109,-0.00493,-0.004171,-0.00284,-0.002525,-0.003937,-0.004858,-0.003022,-0.001778,-0.002135,-0.000586,0.001106,0.001802,0.002619,0.004803,0.008574,0.013634,0.019366,0.026161,0.032072,0.035165,0.036378,0.034851,0.032325,0.030616,0.02917,0.026653,0.024693,0.02294,0.019949,0.017594,0.014306,0.010274,0.00835,0.007267,0.00598,0.00464,0.003721,0.002528,0.0016,0.000265,-0.000523,0.001004,0.006736,0.011115,0.004159,-0.006438,-0.010599,-0.005829,-0.000825,-0.00008,-0.000093,-0.00021,0.000395,0.000998,0.001012,0.000577,0.000988,0.001177,0.002176,0.004298,0.02705,0.071841,0.060944,0.00227,-0.049246,-0.064305,-0.035589,-0.012734,-0.004767,-0.002727,-0.002227,-0.001307,-0.001018,-0.000542,0.000644,0.000744,-0.001292,-0.000993,0.000606,-0.000465,-0.000431,0.000239,-0.00073,-0.001603,-0.000691,-0.000635,-0.000644,0.000342,-0.000658,-0.000475,0.000205,-0.001003,-0.001032,-0.000472,-0.00134,-0.000105,0.000815,-0.000737,-0.000697,-0.001172,-0.000178,-0.000362,-0.00282,-0.000853,0.000621,-0.000352,-0.00294,-0.00521,-0.000923,-0.001451,-0.004964,-0.003667,-0.00239,-0.002145,-0.001197,-0.001764,-0.003946,-0.000983,0.000195,0.000539,0.000321,-0.003042,0.000762,0.000338,-0.001776,0.000236,-0.00421,-0.000891,-0.001119,-0.004759,0
0.011984,0.003056,-0.007839,-0.008979,-0.003095,-0.005835,-0.004498,-0.012784,0.001487,-0.000718,-0.009782,0.000796,-0.001612,-0.004655,-0.001023,-0.000975,-0.000966,0.00128,-0.001167,-0.002165,0.003097,0.00369,0.000114,-0.003173,-0.001501,0.002123,-0.000614,-0.00483,-0.0035,0.000497,0.002414,0.002433,0.000766,0.000384,0.003744,0.009086,0.006985,0.001792,0.004286,0.010129,0.011667,0.015775,0.018381,0.013133,0.011974,0.014525,0.014428,0.012476,0.009707,0.007931,0.005626,0.004112,0.004083,0.005558,0.005556,0.004395,0.007005,0.011329,0.012696,0.006812,-0.000276,0.005341,0.006822,-0.012062,-0.024813,-0.014684,-0.002639,0.000584,0.002765,-0.001076,-0.005372,-0.000797,-0.001817,-0.009244,-0.010906,-0.009655,-0.008144,-0.007893,-0.007147,-0.003711,-0.004362,-0.009585,-0.009212,-0.004636,-0.002513,-0.002154,-0.002963,-0.004826,-0.007312,-0.009085,-0.009843,-0.009225,-0.007371,-0.006099,-0.004666,-0.004349,-0.006023,-0.007622,-0.006699,-0.004647,-0.003706,-0.001664,0.000726,0.002506,0.004918,0.009813,0.016555,0.023516,0.030095,0.033875,0.035579,0.034782,0.031431,0.027467,0.023736,0.020865,0.018432,0.016265,0.013916,0.011929,0.010766,0.009751,0.007655,0.005402,0.003536,0.002606,0.002685,0.001973,0.002108,0.001289,-0.000565,-0.000277,-0.000085,0.000517,0.006229,0.010327,0.003823,-0.006916,-0.010155,-0.004769,-0.001183,-0.000444,0.00038,0.000257,0.000487,0.000662,0.000539,0.001138,0.001275,-0.000324,0.000101,0.003606,0.020983,0.06224,0.058047,0.001233,-0.04936,-0.056866,-0.027469,-0.009149,-0.003057,-0.001883,-0.001486,-0.000959,0.000177,0.000207,-0.000397,-0.000054,-0.000102,-0.000198,-0.000193,-0.000225,-0.000336,-0.000271,0.000241,-0.000549,-0.000931,-0.000792,-0.000104,0.000249,-0.000225,0.000267,0.000464,-0.001201,-0.001882,-0.000342,0.000289,0.000982,-0.000104,-0.001549,-0.001365,-0.00011,0.000404,-0.001227,-0.001478,-0.001491,-0.000805,-0.000269,-0.002396,-0.003027,-0.002437,-0.001792,-0.003568,-0.002816,-0.003118,-0.00249,-0.001193,-0.003065,-0.000392,-0.000095,-0.000771,-0.000125,-0.001243,-0.001017,0.00101,0.001599,0.001015,-0.001687,-0.001835,-0.000044,0.002625,0.003371,0
0.004233,0.00739,-0.013289,-0.013469,-0.004555,-0.006617,-0.008288,-0.003945,-0.00273,-0.001406,-0.003982,-0.00505,-0.006917,-0.00518,-0.000876,-0.00218,-0.00065,0.001539,0.001972,-0.000491,-0.002431,0.000181,0.000827,-0.00115,0.000414,0.001357,-0.001911,-0.004995,-0.003568,0.001368,0.001712,-0.000675,0.000824,0.003162,0.007847,0.012145,0.008541,0.003016,0.005884,0.012949,0.015316,0.021277,0.024499,0.01881,0.017385,0.01905,0.018715,0.016237,0.013477,0.010821,0.006999,0.005759,0.006753,0.006814,0.004991,0.004313,0.007113,0.010737,0.011742,0.006249,0.003822,0.016384,0.013939,-0.019528,-0.038867,-0.021578,-0.002972,0.004723,0.012349,0.009068,-0.000816,-0.003277,-0.01028,-0.019557,-0.017945,-0.013128,-0.01112,-0.010882,-0.008771,-0.004169,-0.005498,-0.013006,-0.01193,-0.005411,-0.003137,-0.002536,-0.003141,-0.005767,-0.009252,-0.012029,-0.013395,-0.012906,-0.010678,-0.008137,-0.006471,-0.006865,-0.009639,-0.011252,-0.010063,-0.00799,-0.005458,-0.002898,-0.000383,0.002259,0.006498,0.013971,0.023679,0.033828,0.042009,0.046498,0.04742,0.04459,0.039119,0.033458,0.028743,0.024253,0.020721,0.01884,0.016108,0.013848,0.012532,0.010521,0.008,0.006072,0.004754,0.002947,0.002893,0.002711,0.001516,0.00091,0.000386,-0.000189,-0.000526,0.000627,0.003802,0.005192,0.000727,-0.004156,-0.004354,-0.001957,-0.000876,-0.000872,-0.000059,0.000803,0.000764,0.000049,0.000221,0.000884,0.000564,0.000558,0.001354,0.00301,0.022864,0.076848,0.072442,-0.006568,-0.069665,-0.065062,-0.023784,-0.007486,-0.002979,-0.002279,-0.001977,-0.000579,0.000332,0.000141,-0.00036,0.000042,-0.000254,-0.000679,-0.000516,-0.000479,0.000285,-0.000307,-0.000976,-0.000339,-0.000534,-0.000461,-0.000253,-0.000435,-0.00029,0.000044,0.000052,-0.00081,-0.001468,-0.001429,-0.000553,0.000197,-0.000262,-0.001053,0.00004,-0.000289,-0.002721,-0.002128,-0.000394,-0.000723,-0.001027,-0.002007,-0.003471,-0.003613,-0.002639,-0.003038,-0.004387,-0.005059,-0.00458,-0.001741,-0.001144,-0.001886,-0.001695,-0.001096,-0.000271,-0.000884,-0.000821,-0.000443,0.002238,0.000271,-0.002164,0.001959,0.000376,-0.002213,-0.000182,0.001196,0
-0.000042,0.004324,-0.009528,-0.007726,-0.001504,-0.005559,-0.00901,-0.003506,-0.002531,-0.000826,-0.000761,-0.004675,-0.005688,-0.004091,-0.002059,-0.002311,-0.000549,0.00156,0.000739,-0.003018,-0.003143,0.000995,0.000287,0.000274,0.001031,-0.000491,-0.003341,-0.005998,-0.003516,0.000335,0.001393,-0.000907,-0.000973,0.001413,0.0063,0.011117,0.006576,-0.002763,-0.001733,0.006093,0.009311,0.015674,0.019077,0.013937,0.012948,0.016312,0.017163,0.015068,0.012728,0.010063,0.006589,0.004908,0.005238,0.005714,0.005517,0.005994,0.008768,0.012915,0.013837,0.006342,0.000085,0.009699,0.009416,-0.019765,-0.038054,-0.022294,-0.004648,0.001144,0.005088,0.000457,-0.00576,-0.001769,-0.004445,-0.013892,-0.014621,-0.011616,-0.010413,-0.010205,-0.008433,-0.004453,-0.004974,-0.011498,-0.01077,-0.004981,-0.003004,-0.002489,-0.002874,-0.004691,-0.006866,-0.008341,-0.008648,-0.007946,-0.006357,-0.004659,-0.003667,-0.003729,-0.005236,-0.005764,-0.004553,-0.003201,-0.001987,-0.000822,0.000412,0.001484,0.003039,0.005948,0.01079,0.01813,0.026743,0.03503,0.041978,0.045822,0.045683,0.043313,0.040661,0.037615,0.034857,0.032759,0.029667,0.026641,0.024025,0.020702,0.016836,0.0135,0.010738,0.007567,0.00636,0.005782,0.004049,0.002887,0.001749,0.000298,-0.000001,0.001544,0.008646,0.014016,0.004319,-0.00946,-0.012052,-0.005712,-0.001562,-0.001067,-0.000126,0.000684,0.000895,0.000653,0.000906,0.001043,0.000991,0.001175,0.001842,0.004692,0.033242,0.106456,0.099955,-0.003018,-0.091281,-0.095167,-0.039575,-0.012563,-0.004958,-0.003312,-0.002435,-0.000966,-0.000103,-0.000446,-0.000622,0.00004,-0.000431,-0.000638,-0.000203,-0.000352,-0.000125,-0.00074,-0.001027,-0.000475,-0.00073,-0.000717,-0.00032,-0.000482,-0.000175,-0.000018,-0.00027,-0.000724,-0.001176,-0.001488,-0.000779,-0.000286,-0.000256,-0.000671,-0.000408,-0.000397,-0.002124,-0.001661,-0.000453,-0.000376,-0.000862,-0.001853,-0.003231,-0.003301,-0.002124,-0.002544,-0.00385,-0.004476,-0.00437,-0.001537,-0.000883,-0.003249,-0.001829,-0.000511,-0.000777,-0.000818,-0.000275,-0.000454,0.000893,-0.000133,-0.00209,0.000858,0.00021,-0.001852,-0.001488,-0.000407,0
